"Country","Institute","Site","Latitude","Longitude","Altitude","Plantation","Year","Cultivar","  Clone  ","Rootstock","Beginning of flowering (date)","Full Flowering (date)","End of flowering (date)","Beginning of Maturity (date)","Beginning of flowering","Full Flowering","End of flowering","Beginning of Maturity","Flowering duration"
"France","Sefra","Etoile","44.82","4.89",134,2006,2012,"Poisdel","V2890",,25/3,30/3,1/4,,83,88,90,,7
"France","Sefra","Etoile","44.82","4.89",134,2004,2012,"Ferdouce","V3239",,23/3,29/3,30/3,,81,87,88,,7
"France","Sefra","Etoile","44.82","4.89",134,2004,2012,"Black Star","V3576",,22/3,28/3,29/3,,80,86,87,,7
"France","Sefra","Etoile","44.82","4.89",134,2004,2012,"Ferdouce","V3239",,22/3,,29/3,,80,,87,,7
"Austria","BOKU Vienna","Vienna","48.29","16.43",162,,1987,"Moreau",,,27/4,28/4,4/5,,116,117,123,,7
"Austria","BOKU Vienna","Vienna","48.29","16.43",162,,1985,"Lambert",,"F 12/1",19/4,22/4,26/4,,108,111,115,,7
"Austria","BOKU Vienna","Vienna","48.29","16.43",162,,1985,"Van",,"F 12/1",19/4,22/4,26/4,,108,111,115,,7
"Austria","BOKU Vienna","Vienna","48.29","16.43",162,,1983,"Van",,"F 12/1",18/4,20/4,25/4,,107,109,114,,7
"Austria","BOKU Vienna","Vienna","48.29","16.43",162,,1983,"Lambert",,"F 12/1",17/4,20/4,24/4,,106,109,113,,7
"France","Sefra","St Laurent d'Agny","45.63","4.68",388,2004,2013,"Belge","V3768",,18/4,21/4,25/4,,107,110,114,,7
"France","Sefra","St Laurent d'Agny","45.63","4.68",388,2004,2013,"Black Star","V3576",,16/4,18/4,23/4,,105,107,112,,7
"France","Sefra","St Laurent d'Agny","45.63","4.68",388,2006,2013,"Black Star","V3576",,16/4,18/4,23/4,,105,107,112,,7
"France","Sefra","St Laurent d'Agny","45.63","4.68",388,2001,2013,"Sweetheart Sumtare","V3502",,16/4,18/4,23/4,,105,107,112,,7
"France","Sefra","St Laurent d'Agny","45.63","4.68",388,2004,2014,"Belge","V3768",,2/4,7/4,9/4,,91,96,98,,7
"France","Sefra","St Laurent d'Agny","45.63","4.68",388,2004,2012,"Ferdouce","V3239",,27/3,28/3,3/4,,85,86,92,,7
"France","Sefra","St Laurent d'Agny","45.63","4.68",388,2006,2012,"Folfer","V3387",,27/3,28/3,3/4,,85,86,92,,7
"France","INRA","Toulenne","44.58","-0.28",8,1982,1984,"Guillaume","V938","S.L 64",20/4,,27/4,,110,,117,,7
"France","INRA","Toulenne","44.58","-0.28",8,1984,1988,"Durona di Arezzo","V2010","S.L 64",17/4,,24/4,,107,,114,,7
"France","INRA","Toulenne","44.58","-0.28",8,1984,1988,"Tardif de Vignola","V720","S.L 64",16/4,,23/4,,106,,113,,7
"France","INRA","Toulenne","44.58","-0.28",8,1984,1988,"Sam","V1264","S.L 64",15/4,,22/4,,105,,112,,7
"France","INRA","Toulenne","44.58","-0.28",8,1994,1996,"Summit","V2463",,16/4,19/4,23/4,,105,108,112,,7
"France","INRA","Toulenne","44.58","-0.28",8,1984,1988,"Bouarkoub","V2416","S.L 64",14/4,,21/4,,104,,111,,7
"France","INRA","Toulenne","44.58","-0.28",8,1992,1996,"Botond","V3142",,15/4,19/4,22/4,,104,108,111,,7
"France","INRA","Toulenne","44.58","-0.28",8,1992,1996,"Camus de Venasque","V2033",,15/4,18/4,22/4,,104,107,111,,7
"France","INRA","Toulenne","44.58","-0.28",8,1979,1981,"Tragana d'Edessa","V1812","S.L 64",12/4,,19/4,,101,,108,,7
"France","INRA","Toulenne","44.58","-0.28",8,1984,1987,"Summit","V2463","S.L 64",12/4,,19/4,,101,,108,,7
"France","INRA","Toulenne","44.58","-0.28",8,1979,1981,"Nordwunder","V2035","S.L 64",10/4,,17/4,,99,,106,,7
"France","INRA","Toulenne","44.58","-0.28",8,1979,1981,"Reverchon","V2055","S.L 64",10/4,,17/4,,99,,106,,7
"France","INRA","Toulenne","44.58","-0.28",8,1981,1983,"Starkrimson","V2395","S.L 64",10/4,,17/4,,99,,106,,7
"France","INRA","Toulenne","44.58","-0.28",8,1984,1987,"Napoleon","V1884","S.L 64",10/4,,17/4,,99,,106,,7
"France","INRA","Toulenne","44.58","-0.28",8,1980,1983,"Napoleon","V1884","S.L 64",9/4,,16/4,,98,,105,,7
"France","INRA","Toulenne","44.58","-0.28",8,1981,1983,"New Star","V2181","S.L 64",9/4,,16/4,,98,,105,,7
"France","INRA","Toulenne","44.58","-0.28",8,1991,1993,"Cristalina Sumnue","V2948",,7/4,10/4,14/4,,96,99,103,,7
"France","INRA","Toulenne","44.58","-0.28",8,1991,1993,"Summit","V2017",,6/4,11/4,13/4,,95,100,102,,7
"France","Ctifl","Balandran","43.76","4.46",52,1983,1986,"Tragana d'Edessa","V2402",,18/4,21/4,24/4,,107,110,113,,6
"France","Ctifl","Balandran","43.76","4.46",52,1991,1996,"Successa","V2356",,12/4,15/4,18/4,,101,104,107,,6
"France","Ctifl","Balandran","43.76","4.46",52,1992,1995,"Verdel Ferbolus","V1360",,5/4,9/4,11/4,,94,98,100,,6
"France","Ctifl","Balandran","43.76","4.46",52,1991,1993,"Satin Sumele","V2939",,4/4,7/4,10/4,,93,96,99,,6
"France","Ctifl","Balandran","43.76","4.46",52,2009,2012,"Bigalise Enjidel","V3499",,31/3,2/4,6/4,,89,91,95,,6
"France","Ctifl","Balandran","43.76","4.46",52,1996,1997,"Summit","V2017",,22/3,25/3,28/3,,80,83,86,,6
"France","Ctifl","Balandran","43.76","4.46",52,1990,1994,"Namosa","V2864",,19/3,22/3,25/3,,77,80,83,,6
"France","Ctifl","Balandran","43.76","4.46",52,1990,1994,"Sweet Ann","V2502",,19/3,23/3,25/3,,77,81,83,,6
"France","Ctifl","Balandran","43.76","4.46",52,1992,1994,"Stark Hardy Giant","V1927",,19/3,21/3,25/3,,77,79,83,,6
"France","Ctifl","Balandran","43.76","4.46",52,1989,1994,"Vandalay","V2757",,17/3,19/3,23/3,,75,77,81,,6
"France","Ctifl","Balandran","43.76","4.46",52,1990,1994,"Sumesi","V2838",,17/3,20/3,23/3,,75,78,81,,6
"France","Ctifl","Balandran","43.76","4.46",52,1995,1997,"Adelise","V2799",,14/3,17/3,20/3,,72,75,78,,6
"France","Sefra","Bozas","45.06","4.65",536,1999,2007,"Summit","V2017",,10/4,16/4,16/4,,99,105,105,,6
"France","Sefra","Etoile","44.82","4.89",134,1991,1996,"Satin Sumele","V2939",,13/4,16/4,19/4,,102,105,108,,6
"France","Sefra","Etoile","44.82","4.89",134,2004,2007,"Grace Star","V3574",,7/4,11/4,13/4,,96,100,102,,6
"France","Sefra","Etoile","44.82","4.89",134,1993,2005,"Samba Sumste","V2699",,31/3,4/4,6/4,,89,93,95,,6
"France","Sefra","Etoile","44.82","4.89",134,2009,2012,"Bigalise Enjidel","V3499",,30/3,,5/4,,88,,94,,6
"France","Sefra","Etoile","44.82","4.89",134,2010,2012,"Sovereign","V3552",,30/3,3/4,5/4,,88,92,94,,6
"France","Sefra","Etoile","44.82","4.89",134,2006,2012,"Summit","V2017",,29/3,2/4,4/4,,87,91,93,,6
"France","Sefra","Etoile","44.82","4.89",134,2006,2011,"Rainier Sport","V3687",,29/3,2/4,4/4,,87,91,93,,6
"France","Sefra","Etoile","44.82","4.89",134,2009,2012,"Sonnet","V3501",,29/3,3/4,4/4,,87,92,93,,6
"France","Sefra","Etoile","44.82","4.89",134,2009,2011,"Vega","V3997",,28/3,1/4,3/4,,86,90,92,,6
"France","Sefra","Etoile","44.82","4.89",134,2010,2012,"Pico Negro","V3664",,27/3,1/4,2/4,,85,90,91,,6
"France","Sefra","Etoile","44.82","4.89",134,2004,2012,"Ferdiva","V3115",,26/3,30/3,1/4,,84,88,90,,6
"France","Sefra","Etoile","44.82","4.89",134,1999,2012,"Folfer","V3387",,24/3,29/3,30/3,,82,87,88,,6
"France","Sefra","Etoile","44.82","4.89",134,2004,2012,"Folfer","V3387",,24/3,29/3,30/3,,82,87,88,,6
"France","Sefra","Etoile","44.82","4.89",134,2004,2012,"Folfer","V3387",,24/3,29/3,30/3,,82,87,88,,6
"France","Sefra","Etoile","44.82","4.89",134,2004,2012,"Early red Maraly","V3663",,23/3,28/3,29/3,,81,86,87,,6
"France","Sefra","St Laurent d'Agny","45.63","4.68",388,2004,2013,"Ferdouce","V3239",,16/4,17/4,22/4,,105,106,111,,6
"France","Sefra","St Laurent d'Agny","45.63","4.68",388,2006,2013,"Folfer","V3387",,15/4,17/4,21/4,,104,106,110,,6
"France","Sefra","St Laurent d'Agny","45.63","4.68",388,2009,2014,"Imperiale","V2865",,1/4,5/4,7/4,,90,94,96,,6
"France","Sefra","St Laurent d'Agny","45.63","4.68",388,2004,2014,"Burlat","V370",,31/3,4/4,6/4,,89,93,95,,6
"France","Sefra","St Laurent d'Agny","45.63","4.68",388,2011,2014,"Rainier","V1378",,31/3,4/4,6/4,,89,93,95,,6
"France","Sefra","St Laurent d'Agny","45.63","4.68",388,2011,2014,"Babelle","V3962",,29/3,2/4,4/4,,87,91,93,,6
"France","Sefra","St Laurent d'Agny","45.63","4.68",388,2004,2012,"Folfer","V3387",,27/3,29/3,2/4,,85,87,91,,6
"France","INRA","Toulenne","44.58","-0.28",8,1982,1984,"Sam","V2321","S.L 64",22/4,,28/4,,112,,118,,6
"France","INRA","Toulenne","44.58","-0.28",8,1982,1984,"Hedelfingen","V1877","S.L 64",20/4,,26/4,,110,,116,,6
"France","INRA","Toulenne","44.58","-0.28",8,1991,1993,"Annelone","V2878",,18/4,21/4,24/4,,107,110,113,,6
"France","INRA","Toulenne","44.58","-0.28",8,1985,1988,"Hedelfingen","V1877","S.L 64",16/4,,22/4,,106,,112,,6
"France","INRA","Toulenne","44.58","-0.28",8,1994,1996,"Arodel","V3294",,14/4,18/4,20/4,,103,107,109,,6
"France","INRA","Toulenne","44.58","-0.28",8,1979,1981,"Graffioni","V2031","S.L 64",13/4,,19/4,,102,,108,,6
"France","INRA","Toulenne","44.58","-0.28",8,1979,1981,"Duroni 3","V2006","S.L 64",11/4,,17/4,,100,,106,,6
"France","INRA","Toulenne","44.58","-0.28",8,1986,1988,"Viscount","V2546","S.L 64",10/4,,16/4,,100,,106,,6
"France","INRA","Toulenne","44.58","-0.28",8,1981,1983,"Hedelfingen","V811","S.L 64",10/4,,16/4,,99,,105,,6
"France","INRA","Toulenne","44.58","-0.28",8,1992,1995,"Hedelfingen","V1877",,10/4,12/4,16/4,,99,101,105,,6
"France","INRA","Toulenne","44.58","-0.28",8,1981,1983,"Arcina Fercer","V2220","S.L 64",9/4,,15/4,,98,,104,,6
"France","INRA","Toulenne","44.58","-0.28",8,1991,1993,"Hedelfingen","V1877",,8/4,12/4,14/4,,97,101,103,,6
"France","INRA","Toulenne","44.58","-0.28",8,2008,2010,"Folfer","V3387",,8/4,11/4,14/4,,97,100,103,,6
"France","INRA","Toulenne","44.58","-0.28",8,1991,1993,"Starblush","V2779",,7/4,11/4,13/4,,96,100,102,,6
"France","INRA","Toulenne","44.58","-0.28",8,1981,1983,"Garnet","V2155","S.L 64",5/4,,11/4,,94,,100,,6
"France","Ctifl","Balandran","43.76","4.46",52,1990,1996,"Satin Sumele","V2836",,10/4,13/4,15/4,,99,102,104,,5
"France","Ctifl","Balandran","43.76","4.46",52,1988,1994,"Sonnet","V2663",,22/3,24/3,27/3,,80,82,85,,5
"France","Ctifl","Balandran","43.76","4.46",52,1990,1994,"Sonnet","V2663",,22/3,24/3,27/3,,80,82,85,,5
"France","Ctifl","Balandran","43.76","4.46",52,1987,1990,"Marvin Niram","V2668",,21/3,23/3,26/3,,79,81,84,,5
"France","Ctifl","Balandran","43.76","4.46",52,1991,1994,"Bellise Bedel","V2887",,20/3,22/3,25/3,,78,80,83,,5
"France","Ctifl","Balandran","43.76","4.46",52,1999,2002,"Symphony","V3556",,17/3,20/3,22/3,,75,78,80,,5
"France","Ctifl","Balandran","43.76","4.46",52,1983,1994,"Marvin Niram","V2334",,16/3,17/3,21/3,,74,75,79,,5
"France","Sefra","Etoile","44.82","4.89",134,1997,2005,"Summit","V2017",,4/4,7/4,9/4,,93,96,98,,5
"France","Sefra","Etoile","44.82","4.89",134,2009,2012,"Burlat","V370",,31/3,4/4,5/4,,89,93,94,,5
"France","Sefra","Etoile","44.82","4.89",134,2010,2012,"Pico L Negro","V3666",,28/3,1/4,2/4,,86,90,91,,5
"France","Sefra","Etoile","44.82","4.89",134,1999,2012,"Summit","V2017",,27/3,29/3,1/4,,85,87,90,,5
"Austria","BOKU Vienna","Vienna","48.29","16.43",162,,1984,"Lambert",,"F 12/1",25/4,27/4,30/4,,115,117,120,,5
"France","Sefra","St Laurent d'Agny","45.63","4.68",388,2006,2013,"Fertille","V3476",,16/4,17/4,21/4,,105,106,110,,5
"France","Sefra","St Laurent d'Agny","45.63","4.68",388,2006,2014,"Black Star","V3576",,31/3,3/4,5/4,,89,92,94,,5
"France","Sefra","St Laurent d'Agny","45.63","4.68",388,2006,2014,"Fertille","V3476",,31/3,3/4,5/4,,89,92,94,,5
"France","Sefra","St Laurent d'Agny","45.63","4.68",388,2006,2014,"Poisdel","V2890",,31/3,3/4,5/4,,89,92,94,,5
"France","Sefra","St Laurent d'Agny","45.63","4.68",388,2009,2014,"Rainier","V1378",,31/3,3/4,5/4,,89,92,94,,5
"France","Sefra","St Laurent d'Agny","45.63","4.68",388,2009,2014,"Baia","V3967",,30/3,2/4,4/4,,88,91,93,,5
"France","INRA","Toulenne","44.58","-0.28",8,1979,1981,"Durona di Cesena","V2011","S.L 64",12/4,,17/4,,101,,106,,5
"France","INRA","Toulenne","44.58","-0.28",8,1981,1983,"Ferracida","V2200","S.L 64",7/4,,12/4,,96,,101,,5
"France","INRA","Toulenne","44.58","-0.28",8,1991,1993,"Sumesi","V2951",,5/4,7/4,10/4,,94,96,99,,5
"France","INRA","Toulenne","44.58","-0.28",8,1997,1999,"Girodel","V3560",,31/3,,5/4,,89,,94,,5
"France","INRA","Toulenne","44.58","-0.28",8,1987,1990,"Early Van Compact","V2669",,19/3,22/3,24/3,,77,80,82,,5
"France","INRA","Toulenne","44.58","-0.28",8,1987,1990,"Early Van Compact","V2671",,19/3,22/3,24/3,,77,80,82,,5
"France","Ctifl","Balandran","43.76","4.46",52,1981,1983,"Arcina Fercer","V2220",,9/4,11/4,13/4,,98,100,102,,4
"France","Sefra","Etoile","44.82","4.89",134,2004,2007,"Burlat","V370",,9/4,11/4,13/4,,98,100,102,,4
"France","Sefra","St Laurent d'Agny","45.63","4.68",388,2009,2014,"Emperor Francis","V3291",,31/3,3/4,4/4,,89,92,93,,4
"France","INRA","Toulenne","44.58","-0.28",8,1991,1998,"Stark Hardy Giant","V1927",,28/3,,1/4,,86,,90,,4
"France","INRA","Toulenne","44.58","-0.28",8,1985,1990,"Isabella","V2552",,20/3,22/3,24/3,,78,80,82,,4
"France","Ctifl","Balandran","43.76","4.46",52,1992,1996,"Royalton","V3042",,12/4,12/4,15/4,,101,101,104,,3
"France","Sefra","Etoile","44.82","4.89",134,2004,2010,"Belge","V3768",,12/4,14/4,15/4,,101,103,104,,3
"France","INRA","Toulenne","44.58","-0.28",8,1986,1990,"Isabella","V2552",,22/3,,23/3,,80,,81,,1
"France","Ctifl","Balandran","43.76","4.46",52,2002,2003,"Starblush","V3269",,10/4,,,,99,,,,
"France","Ctifl","Balandran","43.76","4.46",52,2004,2006,"Belge","V3768",,5/4,10/4,,,94,99,,,
"France","Ctifl","Balandran","43.76","4.46",52,2002,2003,"Cerise Corse","V2260",,5/4,,,,94,,,,
"France","Ctifl","Balandran","43.76","4.46",52,2004,2007,"Fertard","V3382",,5/4,14/4,,,94,103,,,
"France","Ctifl","Balandran","43.76","4.46",52,2004,2006,"Ziraat","V3675",,5/4,10/4,,,94,99,,,
"France","Ctifl","Balandran","43.76","4.46",52,2001,2003,"Hedelfingen","V1877",,4/4,10/4,,,93,99,,,
"France","Ctifl","Balandran","43.76","4.46",52,2004,2006,"Grace Star","V3574",,2/4,6/4,,23/5,91,95,,,
"France","Ctifl","Balandran","43.76","4.46",52,2002,2003,"Imperiale","V2865",,1/4,,,,90,,,,
"France","Ctifl","Balandran","43.76","4.46",52,2004,2006,"Ferlizac","V3868",,1/4,5/4,,27/5,90,94,,,
"France","Ctifl","Balandran","43.76","4.46",52,2002,2003,"Sonnet","V3501",,31/3,,,,89,,,,
"France","Ctifl","Balandran","43.76","4.46",52,2002,2003,"Emperor Francis","V3291",,29/3,1/4,,,87,90,,,
"France","Ctifl","Balandran","43.76","4.46",52,2002,2008,"Noire de Meched","V2678",,28/3,6/4,,,86,95,,,
"France","Ctifl","Balandran","43.76","4.46",52,2002,2008,"Noire de Meched","V2678",,28/3,6/4,,,86,95,,,
"France","Ctifl","Balandran","43.76","4.46",52,2002,2003,"Rainier","V1931",,27/3,30/3,,,85,88,,,
"France","Ctifl","Balandran","43.76","4.46",52,2001,2008,"Ferobri","V3223",,16/3,29/3,,,74,87,,,
"France","Sefra","Etoile","44.82","4.89",134,1983,1986,"Summit","V2017",,25/4,28/4,,,114,117,,,
"France","Sefra","Etoile","44.82","4.89",134,1980,1993,"Simone Chaleat","V2479",,15/4,20/4,,,104,109,,,
"France","Sefra","Etoile","44.82","4.89",134,1980,1993,"Deacon","V2911",,9/4,17/4,,,98,106,,,
"France","Sefra","Etoile","44.82","4.89",134,1982,1992,"Noire de Meched","V1608",,9/4,14/4,,,98,103,,,
"France","Sefra","Etoile","44.82","4.89",134,1982,1992,"Belge","V2032",,8/4,13/4,,,97,102,,,
"France","Sefra","Etoile","44.82","4.89",134,2004,2009,"Ferdiva","V3115",,5/4,8/4,,,94,97,,,
"France","Sefra","Etoile","44.82","4.89",134,1988,1991,"Gege","V1901",,3/4,11/4,,1/7,92,100,,,
"France","Sefra","Etoile","44.82","4.89",134,1990,1992,"Vega","V2081",,3/4,15/4,,,92,104,,,
"France","Sefra","Etoile","44.82","4.89",134,2004,2006,"Ferdouce","V3239",,3/4,7/4,,,92,96,,,
"France","Sefra","Etoile","44.82","4.89",134,1985,1992,"Coralise Gardel","V2447",,1/4,8/4,,4/6,90,97,,,
"France","Sefra","Etoile","44.82","4.89",134,1988,1991,"Katalin","V2605",,1/4,5/4,,8/7,90,94,,,
"France","Sefra","Etoile","44.82","4.89",134,1983,1991,"Tragana d'Edessa","V2402",,29/3,5/4,,,87,94,,,
"France","Sefra","Etoile","44.82","4.89",134,1980,1994,"Reverchon","V1814",,25/3,30/3,,,83,88,,,
"France","Cefel","Montauban","44.04","1.31",90,1999,2004,"Summit","V2017",,17/4,,,,106,,,,
"France","Cefel","Montauban","44.04","1.31",90,1999,2004,"Fermina","V3122",,14/4,,,,103,,,,
"France","Cefel","Montauban","44.04","1.31",90,1995,2004,"Feria","V3386",,12/4,,,,101,,,,
"France","Cefel","Montauban","44.04","1.31",90,1995,2004,"Ferpin","V3368",,12/4,,,,101,,,,
"France","Cefel","Montauban","44.04","1.31",90,1999,2004,"Fertille","V3476",,9/4,,,,98,,,,
"France","Cefel","Montauban","44.04","1.31",90,1999,2004,"TechloVan","V3009",,9/4,,,,98,,,,
"France","Cefel","Montauban","44.04","1.31",90,1999,2004,"Delice de malicorne Agoudel","V3300",,6/4,,,,95,,,,
"France","Cefel","Montauban","44.04","1.31",90,1999,2004,"Ferlizac","V3112",,6/4,,,,95,,,,
"France","Cefel","Montauban","44.04","1.31",90,1999,2004,"Folfer","V3387",,4/4,,,,93,,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2007,"Belge","V3768",,11/4,16/4,,,100,105,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2007,"Belge","V3768",,11/4,16/4,,,100,105,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2007,"Summit","V2017",,11/4,14/4,,,100,103,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2007,"Summit","V2017",,11/4,14/4,,,100,103,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2007,"Summit","V2017",,11/4,14/4,,,100,103,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2007,"Ferdiva","V3115",,8/4,12/4,,,97,101,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2007,"Ferdiva","V3115",,8/4,12/4,,,97,101,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2007,"Grace Star","V3574",,8/4,12/4,,,97,101,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2007,"Ferdiva","V3115",,8/4,12/4,,,97,101,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2007,"Ferlizac","V3868",,8/4,13/4,,,97,102,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2007,"Ziraat","V3675",,8/4,12/4,,,97,101,,,
"France","Serfel","St Gilles","43.69","4.43",38,1999,2007,"Kordia","V2509",,7/4,12/4,,,96,101,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2010,"Sweetheart Sumtare","V3502",,7/4,13/4,,,96,102,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2010,"Sweetheart Sumtare","V3502",,7/4,12/4,,,96,101,,,
"France","Serfel","St Gilles","43.69","4.43",38,2001,2007,"Fertard","V3382",,5/4,12/4,,,94,101,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2010,"Sweetheart Sumtare","V3502",,4/4,11/4,,,93,100,,,
"France","Serfel","St Gilles","43.69","4.43",38,1999,2007,"Ferlizac","V3112",,3/4,7/4,,11/6,92,96,,,
"France","Serfel","St Gilles","43.69","4.43",38,1999,2007,"TechloVan","V3009",,3/4,7/4,,4/6,92,96,,,
"France","Serfel","St Gilles","43.69","4.43",38,2001,2010,"Burlat","V370",,3/4,9/4,,26/5,92,98,,,
"France","Serfel","St Gilles","43.69","4.43",38,2001,2010,"Ferobri","V3223",,3/4,9/4,,31/5,92,98,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2011,"Summit","V2017",,3/4,5/4,,25/5,92,94,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2011,"Belge","V3768",,3/4,7/4,,6/6,92,96,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2007,"Stark Hardy Giant","V1927",,3/4,9/4,,8/6,92,98,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2010,"Burlat","V370",,3/4,11/4,,26/5,92,100,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2007,"Van","V1903",,3/4,10/4,,,92,99,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2011,"Summit","V2017",,3/4,7/4,,25/5,92,96,,,
"France","Serfel","St Gilles","43.69","4.43",38,2006,2009,"Regina","V2868",,3/4,8/4,,16/6,92,97,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2007,"Sweetheart Sumtare","V3502",,3/4,9/4,,25/6,92,98,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2007,"Sweetheart Sumtare","V3502",,3/4,9/4,,25/6,92,98,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2007,"Sweetheart Sumtare","V3502",,3/4,9/4,,,92,98,,,
"France","Serfel","St Gilles","43.69","4.43",38,1999,2007,"Fernier","V2315",,2/4,7/4,,4/6,91,96,,,
"France","Serfel","St Gilles","43.69","4.43",38,1999,2010,"Fertille","V3476",,2/4,8/4,,2/6,91,97,,,
"France","Serfel","St Gilles","43.69","4.43",38,1999,2007,"Fermina","V3122",,2/4,10/4,,8/6,91,99,,,
"France","Serfel","St Gilles","43.69","4.43",38,2001,2010,"Burlat","V370",,2/4,10/4,,26/5,91,99,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2008,"Summit","V2017",,2/4,6/4,,,91,95,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2012,"Summit","V2017",,2/4,6/4,,5/6,91,95,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2009,"Summit","V2017",,2/4,6/4,,29/5,91,95,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2007,"Burlat","V370",,2/4,10/4,,18/5,91,99,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2007,"Grace Star","V3574",,2/4,12/4,,,91,101,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2007,"Primulat Ferprime","V3094",,2/4,8/4,,18/5,91,97,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2010,"Stark Hardy Giant","V1927",,2/4,9/4,,,91,98,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2008,"Summit","V2017",,2/4,6/4,,,91,95,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2010,"Van","V1903",,2/4,11/4,,,91,100,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2007,"Burlat","V370",,2/4,10/4,,18/5,91,99,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2008,"Summit","V2017",,2/4,11/4,,,91,100,,,
"France","Serfel","St Gilles","43.69","4.43",38,2006,2011,"Regina","V2868",,2/4,8/4,,8/6,91,97,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2012,"Belge","V3768",,2/4,6/4,,12/6,91,95,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2012,"Belge","V3768",,2/4,7/4,,13/6,91,96,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2008,"Belge","V3768",,1/4,,,,90,,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2008,"Belge","V3768",,1/4,12/4,,,90,101,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2011,"Belge","V3768",,1/4,7/4,,6/6,90,96,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2011,"Belge","V3768",,1/4,7/4,,6/6,90,96,,,
"France","Serfel","St Gilles","43.69","4.43",38,2001,2008,"Fertard","V3382",,1/4,11/4,,,90,100,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2012,"Belge","V3768",,1/4,7/4,,12/6,90,96,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2007,"Black Star","V3576",,1/4,8/4,,,90,97,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2010,"Black Star","V3576",,1/4,8/4,,17/6,90,97,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2007,"Ferdouce","V3239",,1/4,8/4,,31/5,90,97,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2009,"Summit","V2017",,1/4,6/4,,29/5,90,95,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2011,"Summit","V2017",,1/4,5/4,,25/5,90,94,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2007,"Black Star","V3576",,1/4,8/4,,,90,97,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2008,"Ziraat","V3675",,1/4,7/4,,,90,96,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2008,"Ziraat","V3675",,1/4,6/4,,,90,95,,,
"France","Serfel","St Gilles","43.69","4.43",38,2009,2012,"Imperiale","V2865",,1/4,6/4,,,90,95,,,
"France","Serfel","St Gilles","43.69","4.43",38,2004,2008,"Belge","V3768",,31/3,7/4,,,89,96,,,
"France","Serfel","St Gilles","43.69","4.43",38,2009,2012,"Starblush","V3269",,31/3,6/4,,,89,95,,,
